UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1663891200,267,cadli,BTC-USD,19409.7534540829,19453.5967233044,18554.6001021979,19290.201268573,1663891200,1663977540,19383.58482256,19453.5967233044,1663908900,18554.6001021979,1663943100,19290.201268573,1440,1149333.79815328,21836882895.7084,707368.337737198,13433443817.8806,157280.12427112,2985063438.54455,85602.83424294,1623811872.45715
DAY,1663977600,267,cadli,BTC-USD,19290.201268573,19306.3461940869,18823.2769892156,18923.0396137772,1663977600,1664063940,19297.4468541643,19306.3461940869,1663977960,18823.2769892156,1664059740,18923.0396137772,1440,730354.136811556,13931388543.6357,392800.030180217,7492874359.11038,78147.07188561,1490387549.55957,31701.81167494,604602470.206392
DAY,1664064000,267,cadli,BTC-USD,18923.0396137772,19146.1287101879,18693.048876953,18799.5981202723,1664064000,1664150340,18921.8108516076,19146.1287101879,1664106600,18693.048876953,1664143560,18799.5981202723,1440,672508.481887615,12753737545.3405,345802.345517567,6555808892.2937,70884.725052065,1343108921.85579,29270.59000857,554119451.796261
DAY,1664150400,267,cadli,BTC-USD,18799.5981202723,19275.6392148178,18703.41998453,19227.254756094,1664150400,1664236740,18778.7445360147,19275.6392148178,1664182740,18703.41998453,1664175600,19227.254756094,1440,1250590.49464942,23787483144.6814,807301.538441219,15358929210.0176,185615.329501141,3529402456.14546,107908.56340647,2049991876.15947
DAY,1664236800,267,cadli,BTC-USD,19227.254756094,20344.5192981998,18854.8843592865,19091.6412715529,1664236800,1664323140,19229.6964473032,20344.5192981998,1664281200,18854.8843592865,1664302980,19091.6412715529,1440,1560463.16474014,30782334124.4512,1037515.76461018,20474620681.9842,227516.966924399,4487862094.46674,119199.58887989,2354131157.03061
DAY,1664323200,267,cadli,BTC-USD,19091.6412715529,19716.6960277095,18522.3943642187,19411.5572735283,1664323200,1664409540,19093.3503916294,19716.6960277095,1664400540,18522.3943642187,1664332920,19411.5572735283,1440,1454553.03697837,27813448380.1962,953651.488664289,18231569429.4041,201808.764709701,3857505015.51332,109200.2872933,2088471342.94568
DAY,1664409600,267,cadli,BTC-USD,19411.5572735283,19616.9139975588,18887.541796947,19592.383140833,1664409600,1664495940,19425.4834972978,19616.9139975588,1664469960,18887.541796947,1664460960,19592.383140833,1440,1109547.10371365,21491419026.7428,689427.482117444,13346950395.0555,158282.491398597,3060881584.58044,79778.73902102,1542133181.12762
DAY,1664496000,267,cadli,BTC-USD,19592.383140833,20152.4427015836,19232.9129923963,19424.3694033923,1664496000,1664582340,19587.7219969166,20152.4427015836,1664550720,19232.9129923963,1664541660,19424.3694033923,1440,1259554.30700256,24643768702.592,755449.675886297,14783664821.9362,173528.13791365,3396818170.42434,89727.21641133,1756587240.29302
DAY,1664582400,267,cadli,BTC-USD,19424.3694033923,19477.7145728112,19211.7206171538,19309.0114018438,1664582400,1664668740,19422.014296017,19477.7145728112,1664583600,19211.7206171538,1664623860,19309.0114018438,1440,552431.098589174,10673945152.7908,260489.141420727,5033556404.64767,42837.654872128,827535743.163428,15657.88621866,302439847.659636
DAY,1664668800,267,cadli,BTC-USD,19309.0114018438,19386.5634976076,18948.244981198,19054.683325411,1664668800,1664755140,19303.6895528189,19386.5634976076,1664689020,18948.244981198,1664752800,19054.683325411,1440,645955.099577611,12403237122.2007,328147.504053343,6298977577.5398,58368.507211093,1119569112.17708,25160.2267771,482110852.217086
DAY,1664755200,267,cadli,BTC-USD,19054.683325411,19675.4160476632,19003.6513751223,19627.1760107208,1664755200,1664841540,19067.3875183228,19675.4160476632,1664838960,19003.6513751223,1664755620,19627.1760107208,1440,937403.835006401,18128062518.3019,525118.383788775,10151658069.1203,113552.78989088,2195805448.49435,61333.8560386,1185828658.08838
DAY,1664841600,267,cadli,BTC-USD,19627.1760107208,20417.579048648,19526.325329955,20344.6489661715,1664841600,1664927940,19648.7603628328,20417.579048648,1664916600,19526.325329955,1664848800,20344.6489661715,1440,1083539.59439591,21670259219.8001,590650.741454884,11812748568.8387,129816.459109563,2598310727.3393,68976.92279699,1381797669.78373
DAY,1664928000,267,cadli,BTC-USD,20344.6489661715,20348.499739831,19772.1213472767,20162.2221311315,1664928000,1665014340,20334.9610029797,20348.499739831,1664928180,19772.1213472767,1664980440,20162.2221311315,1440,979546.665827825,19689499932.3175,558546.39783647,11226747419.1855,114023.839076523,2290907610.02657,67107.34540932,1347791420.9775
DAY,1665014400,267,cadli,BTC-USD,20162.2221311315,20423.994053023,19877.5884328016,19952.3940142373,1665014400,1665100740,20144.2544068398,20423.994053023,1665021960,19877.5884328016,1665093600,19952.3940142373,1440,1041409.26314595,20974215732.4175,589943.559196224,11888157838.7544,130774.052110196,2633884224.45778,74915.51170079,1508563463.38764
DAY,1665100800,267,cadli,BTC-USD,19952.3940142373,20036.1318932985,19351.8368042664,19533.3286266017,1665100800,1665187140,19946.148295033,20036.1318932985,1665110400,19351.8368042664,1665160200,19533.3286266017,1440,949964.413666808,18720787795.1483,443753.264218421,8746729425.73599,124187.862502321,2448524536.10032,61908.56937957,1220874019.61348
DAY,1665187200,267,cadli,BTC-USD,19533.3286266017,19616.6738759077,19290.5849599644,19415.9679747434,1665187200,1665273540,19533.8991240639,19616.6738759077,1665188640,19290.5849599644,1665266760,19415.9679747434,1440,533596.335203174,10394252389.1682,184002.054299448,3584169559.95824,48328.8931945433,941277316.211524,15566.49425906,303070202.902158
DAY,1665273600,267,cadli,BTC-USD,19415.9679747434,19552.5110051517,19327.0882450983,19443.0462649631,1665273600,1665359940,19414.6171789972,19552.5110051517,1665331500,19327.0882450983,1665289500,19443.0462649631,1440,532025.241083437,10347732856.4274,205752.027519935,4002621967.09105,52256.107891718,1016461537.87013,19518.89464919,379772854.90387
DAY,1665360000,267,cadli,BTC-USD,19443.0462649631,19514.6436020513,19082.0948036119,19133.2766790523,1665360000,1665446340,19436.0113017532,19514.6436020513,1665366960,19082.0948036119,1665440220,19133.2766790523,1440,942629.254827065,18188633588.8875,393352.804999099,7591784785.91339,95870.967459485,1850286707.25274,42290.2395233,815983023.798901
DAY,1665446400,267,cadli,BTC-USD,19133.2766790523,19248.1152819632,18880.9994134336,19058.1590286618,1665446400,1665532740,19113.237733016,19248.1152819632,1665491220,18880.9994134336,1665496860,19058.1590286618,1440,1006163.40695309,19179168224.0222,462626.118941962,8819378346.21638,112090.450140696,2136609516.50448,59909.99043445,1141729707.07417
DAY,1665532800,267,cadli,BTC-USD,19058.1590286618,19209.9677682511,19005.8775285071,19156.9479335102,1665532800,1665619140,19061.0984381969,19209.9677682511,1665612600,19005.8775285071,1665578160,19156.9479335102,1440,919799.075151116,17583612125.155,377895.942633638,7223247219.34985,80776.078463571,1543856154.34038,36003.85606833,687986742.663812
DAY,1665619200,267,cadli,BTC-USD,19156.9479335102,19821.4019225104,18263.7346433958,19379.6933449788,1665619200,1665705540,19163.9564713872,19821.4019225104,1665701880,18263.7346433958,1665664320,19379.6933449788,1440,1555978.48832048,29420439324.7544,729601.985680589,13781691453.0496,183847.11923075,3462716017.84873,94155.96358762,1771430156.87814
DAY,1665705600,267,cadli,BTC-USD,19379.6933449788,19914.4063438241,19100.923394608,19180.0158817323,1665705600,1665791940,19365.2940675072,19914.4063438241,1665712560,19100.923394608,1665785460,19180.0158817323,1440,1264837.54938155,24726255209.0342,651565.564485875,12742236126.1553,143682.27515184,2808684147.94316,69915.53850423,1366292181.62571
DAY,1665792000,267,cadli,BTC-USD,19180.0158817323,19338.1447709498,19011.9763559192,19066.4862589852,1665792000,1665878340,19179.8014517753,19338.1447709498,1665836940,19011.9763559192,1665874980,19066.4862589852,1440,516916.819273656,9892815303.10176,197490.808093206,3779302713.37825,45657.423646882,873658474.177283,15155.19221519,289855973.815645
DAY,1665878400,267,cadli,BTC-USD,19066.4862589852,19578.4185616365,19066.4862589852,19262.295619267,1665878400,1665964740,19070.9208307174,19578.4185616365,1665903780,19070.9208307174,1665878400,19262.295619267,1440,579635.537543834,11124136096.5344,226191.129149818,4342466752.04657,47805.98257574,917459616.353468,14525.2985301,279121839.983749
DAY,1665964800,267,cadli,BTC-USD,19262.295619267,19659.4781538978,19118.1007382346,19548.6174791554,1665964800,1666051140,19278.7545513622,19659.4781538978,1666014060,19118.1007382346,1665976920,19548.6174791554,1440,824153.461184854,16019361683.9271,414193.609828346,8054186107.45511,78883.948627423,1534525537.59544,36949.03900947,719212320.691652
DAY,1666051200,267,cadli,BTC-USD,19548.6174791554,19687.2048694444,19112.829163079,19330.8474645807,1666051200,1666137540,19558.9074422908,19687.2048694444,1666075440,19112.829163079,1666120920,19330.8474645807,1440,938821.563165047,18266034958.9149,504409.66459825,9817887565.62231,90816.939167236,1766204523.72666,38939.29713746,757544179.541189
DAY,1666137600,267,cadli,BTC-USD,19330.8474645807,19335.6992253906,19103.2543436768,19126.9220346171,1666137600,1666223940,19319.092371446,19335.6992253906,1666137960,19103.2543436768,1666187340,19126.9220346171,1440,665024.863706795,12770136746.345,356408.431297464,6845345199.56518,66985.38220448,1286404838.69958,29810.79769718,572375250.45975
DAY,1666224000,267,cadli,BTC-USD,19126.9220346171,19324.6806429677,18946.1388224448,19045.4680600591,1666224000,1666310340,19127.6945956843,19324.6806429677,1666278000,18946.1388224448,1666227960,19045.4680600591,1440,731896.888919617,13998568644.984,418271.997627045,8002098829.00174,87123.856922072,1666296114.14686,38052.13222504,727651720.31593
DAY,1666310400,267,cadli,BTC-USD,19045.4680600591,19239.0767472412,18745.7882317521,19168.1408610375,1666310400,1666396740,19059.9498204325,19239.0767472412,1666381800,18745.7882317521,1666354980,19168.1408610375,1440,909342.120379365,17317392829.8003,486924.326231786,9271330253.97753,92006.61989056,1751699088.44292,37210.0510545,708262385.263582
DAY,1666396800,267,cadli,BTC-USD,19168.1408610375,19261.8819193502,19117.2764814591,19207.6963610599,1666396800,1666483140,19171.428161258,19261.8819193502,1666445100,19117.2764814591,1666407720,19207.6963610599,1440,382746.119026717,7341623754.79872,179278.355579231,3439061821.29155,34580.50756302,663360561.080292,11604.11289983,222639566.54253
DAY,1666483200,267,cadli,BTC-USD,19207.6963610599,19665.3807685389,19107.1162440865,19569.7325849495,1666483200,1666569540,19209.4366962435,19665.3807685389,1666564380,19107.1162440865,1666527960,19569.7325849495,1440,500264.797277321,9678500959.51062,216259.382425716,4187571283.23821,56341.68700723,1091368482.06372,23210.89986164,450506212.965512
DAY,1666569600,267,cadli,BTC-USD,19569.7325849495,19577.0929247233,19179.726270556,19332.8801797789,1666569600,1666655940,19564.0370246014,19577.0929247233,1666571520,19179.726270556,1666621500,19332.8801797789,1440,792279.093940911,15333588023.548,455656.948187131,8818388492.61765,94444.95258938,1828045590.33961,46856.82824339,906991811.799084
DAY,1666656000,267,cadli,BTC-USD,19332.8801797789,20393.1974068008,19261.0282167773,20086.601334111,1666656000,1666742340,19346.2249966608,20393.1974068008,1666726260,19261.0282167773,1666693200,20086.601334111,1440,1128669.40153256,22369098467.2036,624123.643312089,12358009991.0231,160529.099941731,3186786598.47347,79720.03455589,1584605030.29481
DAY,1666742400,267,cadli,BTC-USD,20086.601334111,20989.5276972786,20078.5246722317,20773.4264453863,1666742400,1666828740,20117.5951231631,20989.5276972786,1666795380,20078.5246722317,1666743180,20773.4264453863,1440,1255175.38134775,25864638477.1939,726444.609646025,14960661514.0986,179298.913997329,3694736253.36023,85736.27883599,1766180458.87034
DAY,1666828800,267,cadli,BTC-USD,20773.4264453863,20860.1053126979,20234.5276588003,20289.5828958237,1666828800,1666915140,20753.7785428674,20860.1053126979,1666849380,20234.5276588003,1666910460,20289.5828958237,1440,976338.907600586,20112567334.5574,600927.20997654,12379846974.9687,123412.099669472,2541388899.80786,60568.0607729,1247018274.17038
DAY,1666915200,267,cadli,BTC-USD,20289.5828958237,20741.9643700882,20059.5348440408,20596.0509955165,1666915200,1667001540,20288.5181811766,20741.9643700882,1666976160,20059.5348440408,1666945380,20596.0509955165,1440,845827.15365109,17237345929.8822,519963.178897232,10597052885.2934,113343.493948351,2311670006.28655,54037.43423544,1101597241.78815
DAY,1667001600,267,cadli,BTC-USD,20596.0509955165,21034.224251261,20564.8914192609,20807.8630909117,1667001600,1667087940,20592.4512076848,21034.224251261,1667038980,20564.8914192609,1667003940,20807.8630909117,1440,748131.039921354,15568109703.5595,444273.773142721,9245033486.35711,82888.41439275,1725572460.21499,36570.13946321,761522441.770538
DAY,1667088000,267,cadli,BTC-USD,20807.8630909117,20913.6655435775,20524.6605629464,20625.1357557588,1667088000,1667174340,20810.1520032818,20913.6655435775,1667113920,20524.6605629464,1667169060,20625.1357557588,1440,567698.143937062,11759580507.3386,320950.365866973,6649992926.3101,58353.232038468,1208858541.90786,24298.00855417,503415944.029398
DAY,1667174400,267,cadli,BTC-USD,20625.1357557588,20802.5126660251,20262.7677036956,20494.9257299831,1667174400,1667260740,20619.4753846218,20802.5126660251,1667215080,20262.7677036956,1667227080,20494.9257299831,1440,951158.791194029,19501858176.0368,501522.673549167,10286051473.5172,99302.12348759,2036359666.86668,41490.67230479,850741042.299264
DAY,1667260800,267,cadli,BTC-USD,20494.9257299831,20653.8504357585,20341.1523863557,20482.1975751488,1667260800,1667347140,20485.525518965,20653.8504357585,1667296020,20341.1523863557,1667311980,20482.1975751488,1440,1030590.83573754,21120845186.1276,457173.417238279,9372007242.37283,85647.00479218,1755405083.07709,33488.76730824,686094251.003267
DAY,1667347200,267,cadli,BTC-USD,20482.1975751488,20721.6912688844,20068.2271469478,20153.437580166,1667347200,1667433540,20460.8152342183,20721.6912688844,1667413800,20068.2271469478,1667429580,20153.437580166,1440,1375537.28280581,28064592212.8131,632486.00984173,12916892195.5808,142060.250258459,2902177461.58065,70154.28266371,1433141583.93404
DAY,1667433600,267,cadli,BTC-USD,20153.437580166,20352.6652866596,20062.9143601699,20205.2083159117,1667433600,1667519940,20125.3605597255,20352.6652866596,1667454600,20062.9143601699,1667479800,20205.2083159117,1440,1089998.95921267,22055623615.9933,517652.341211222,10478151566.1689,90886.533688078,1839970944.40271,43205.96173475,874515563.459898
DAY,1667520000,267,cadli,BTC-USD,20205.2083159117,21285.0454792296,20205.2083159117,21145.1212975502,1667520000,1667606340,20271.7314189707,21285.0454792296,1667572860,20254.6391123712,1667520600,21145.1212975502,1440,1543731.05269202,32088009199.8248,766731.453931912,15918618852.6707,148868.797747282,3095220897.31269,76209.37945915,1586459361.28539
DAY,1667606400,267,cadli,BTC-USD,21145.1212975502,21464.4978088926,21090.9268225626,21300.4973318852,1667606400,1667692740,21149.9617718313,21464.4978088926,1667621700,21090.9268225626,1667607240,21300.4973318852,1440,875842.688295438,18686564475.4194,400364.361145046,8541878197.48939,58856.609764275,1255552781.1466,23801.28603028,507707268.327062
DAY,1667692800,267,cadli,BTC-USD,21300.4973318852,21350.8429581749,20902.4580673955,20918.721862735,1667692800,1667779140,21292.7524542482,21350.8429581749,1667695560,20902.4580673955,1667778900,20918.721862735,1440,803437.332054422,17031403464.5364,367879.974260134,7799630439.19126,53246.728564815,1128556798.44125,20747.44139074,439575266.614926
DAY,1667779200,267,cadli,BTC-USD,20918.721862735,21086.085287557,20424.2422687753,20591.5810569268,1667779200,1667865540,20938.1362663005,21086.085287557,1667787300,20424.2422687753,1667860020,20591.5810569268,1440,1288711.84054424,26774227692.7865,638434.379159856,13258822757.1929,114804.62157629,2382546571.88152,46336.5717691,961423468.042055
DAY,1667865600,267,cadli,BTC-USD,20591.5810569268,20695.4818796829,17347.8717292543,18549.8096066226,1667865600,1667951940,20604.7601815875,20695.4818796829,1667874480,17347.8717292543,1667935980,18549.8096066226,1440,2961159.67360953,57191523321.1314,1503283.24433628,29105724789.1564,351748.5348551,6769676021.02906,212162.08825059,4063170906.12926
DAY,1667952000,267,cadli,BTC-USD,18549.8096066226,18594.7721814257,15641.6746027677,15912.8757024704,1667952000,1668038340,18556.430138024,18594.7721814257,1667953920,15641.6746027677,1668035220,15912.8757024704,1440,3137128.59751114,54382524031.82,1435662.14557382,24947178665.31,372163.9858289,6423449677.76781,245018.95485146,4217551057.08099
DAY,1668038400,267,cadli,BTC-USD,15912.8757024704,18218.7256094369,15894.8239607273,17628.3804115913,1668038400,1668124740,16059.9081484838,18218.7256094369,1668097740,15894.8239607273,1668038580,17628.3804115913,1440,2262645.40232265,38548935826.4255,1194751.67926645,20349741575.314,249433.521441881,4230309140.50927,169675.82243665,2881351520.25015
DAY,1668124800,267,cadli,BTC-USD,17628.3804115913,18165.2524019836,16495.8568085968,17054.1262725733,1668124800,1668211140,17703.3991029339,18165.2524019836,1668146340,16495.8568085968,1668177000,17054.1262725733,1440,1708319.28445794,29239635818.0444,764699.105694657,13081393369.8524,176729.262843058,3002650062.46657,112841.05520288,1917392926.6769
DAY,1668211200,267,cadli,BTC-USD,17054.1262725733,17098.3349604646,16635.6330947829,16778.3734764205,1668211200,1668297540,17062.0071570699,17098.3349604646,1668211320,16635.6330947829,1668232140,16778.3734764205,1440,1142421.92952439,19235621972.6199,319347.995852134,5376408576.26872,78670.535606214,1324343508.58199,41400.23818226,696382153.176836
DAY,1668297600,267,cadli,BTC-USD,16778.3734764205,16903.852413818,16251.6930020914,16331.086043426,1668297600,1668383940,16768.3312387276,16903.852413818,1668311040,16251.6930020914,1668373440,16331.086043426,1440,1005217.49657238,16698674989.9021,352888.019008592,5862251462.01446,76056.974398832,1262249399.8007,43770.80463994,725369763.943144
DAY,1668384000,267,cadli,BTC-USD,16331.086043426,17127.3841170136,15818.8023947934,16616.1149204193,1668384000,1668470340,16317.961425986,17127.3841170136,1668432600,15818.8023947934,1668404760,16616.1149204193,1440,1708792.18342899,28164946114.5661,728969.879339848,12016261827.9697,143254.945019806,2355870158.74036,96640.59963357,1588824554.40226
DAY,1668470400,267,cadli,BTC-USD,16616.1149204193,17080.4126850409,16554.2619772459,16887.1041026214,1668470400,1668556740,16611.9495402864,17080.4126850409,1668519120,16554.2619772459,1668474120,16887.1041026214,1440,1090068.24625087,18345911510.6674,560711.948089253,9441096823.89308,116228.20253199,1955585446.51304,83118.26842306,1398922721.50613
